@relation traffic_pattern

@attribute dataave real
@attribute datavar real
@attribute class {label}

@data
102,3917.0,label
89,754.4651162790698,label
131,3186.0,label
104,4541.166666666667,label
109,3374.285714285714,label
109,3374.285714285714,label
116,4522.2,label
112,3866.5,label
125,4234.0,label
135,3913.25,label
206,102354.04545454546,label
90,777.6,label
105,3757.3,label
116,4522.2,label
109,3374.285714285714,label
116,4522.2,label
120,3063.8333333333335,label
111,2744.375,label
148,3822.4,label
126,3458.2,label
135,3913.25,label
132,34129.7012987013,label
131,3426.714285714286,label
127,3389.8,label
128,3335.5833333333335,label
138,11449.433333333332,label
114,2617.4545454545455,label
94,1175.7391304347825,label
122,3621.625,label
130,3240.5714285714284,label
118,3730.0,label
116,3385.1666666666665,label
109,2485.3333333333335,label
116,4522.2,label
126,3458.2,label
135,3913.25,label
132,41762.35593220339,label
135,3913.25,label
135,3913.25,label
123,4075.285714285714,label
135,3913.25,label
109,3374.285714285714,label
111,3135.8571428571427,label
135,3913.25,label
126,3458.2,label
139,3581.5,label
87,476.3076923076923,label
127,3964.8571428571427,label
146,3628.0,label
135,3913.25,label
126,3458.2,label
127,3389.8,label
112,3314.285714285714,label
112,3866.5,label
127,3964.8571428571427,label
112,3866.5,label
89,772.4047619047619,label
129,4537.0,label
116,4522.2,label
116,4522.2,label
114,4169.272727272727,label
117,3323.4166666666665,label
125,3938.4166666666665,label
130,38273.95384615385,label
135,3913.25,label
135,3913.25,label
142,3359.5,label
112,3866.5,label
126,3458.2,label
137,3465.0,label
89,772.4047619047619,label
127,3389.8,label
135,3913.25,label
116,4522.2,label
142,3905.6666666666665,label
130,3680.6666666666665,label
132,3490.818181818182,label
94,1175.891304347826,label
122,3621.625,label
120,3549.7272727272725,label
128,3339.5,label
139,3382.375,label
125,3767.1428571428573,label
136,40949.16393442623,label
135,3913.25,label
137,3719.0,label
135,3913.25,label
120,4272.916666666667,label
94,1201.6666666666667,label
111,3473.6923076923076,label
128,4172.272727272727,label
112,3866.5,label
126,3920.714285714286,label
126,3458.2,label
126,3458.2,label
112,3866.5,label
89,754.4651162790698,label
120,3063.8333333333335,label
119,3294.5555555555557,label
116,4522.2,label
131,4297.1,label
115,3569.0,label
135,3913.25,label
135,3913.25,label
126,3458.2,label
135,44419.527272727275,label
122,3621.625,label
126,3458.2,label
127,3389.8,label
146,3628.0,label
127,3389.8,label
104,2905.1111111111113,label
116,4522.2,label
109,4571.363636363636,label
92,1012.0454545454545,label
112,3866.5,label
112,3866.5,label
129,4537.0,label
112,3866.5,label
116,4522.2,label
126,3458.2,label
129,4821.166666666667,label
97,2508.4,label
126,3458.2,label
89,814.3658536585366,label
120,3063.8333333333335,label
126,3458.2,label
112,3866.5,label
135,3913.25,label
116,4522.2,label
116,3770.0,label
135,3913.25,label
148,3822.4,label
135,3913.25,label
133,43000.754385964916,label
123,4075.285714285714,label
112,3866.5,label
126,3458.2,label
99,3791.4,label
132,32221.98780487805,label
116,4522.2,label
112,3866.5,label
117,3904.909090909091,label
126,9356.4,label
92,999.8222222222222,label
125,3184.769230769231,label
119,3324.0,label
118,3687.625,label
120,3040.9166666666665,label
131,3758.153846153846,label
89,772.4047619047619,label
135,3913.25,label
135,3913.25,label
110,3169.1428571428573,label
219,110868.2,label
148,3822.4,label
126,3458.2,label
135,3913.25,label
126,3458.2,label
146,3628.0,label
90,766.3720930232558,label
135,3913.25,label
135,3913.25,label
135,3913.25,label
135,3913.25,label
148,3822.4,label
126,3458.2,label
116,2704.0,label
133,3245.3333333333335,label
91,933.6170212765958,label
126,3458.2,label
139,3382.375,label
126,3458.2,label
126,3458.2,label
130,3680.6666666666665,label
90,748.9545454545455,label
135,3913.25,label
135,3913.25,label
138,3692.0,label
236,113527.15789473684,label
135,3913.25,label
116,4816.0,label
112,3866.5,label
110,3604.153846153846,label
93,1160.25,label
137,3763.5,label
127,4049.090909090909,label
130,3680.6666666666665,label
124,3676.9,label
90,748.9545454545455,label
116,3043.8,label
135,3913.25,label
141,3785.5555555555557,label
135,3913.25,label
130,3680.6666666666665,label
94,1201.6666666666667,label
115,3659.0,label
205,98177.47826086957,label
135,3913.25,label
138,3659.3333333333335,label
121,3436.375,label
138,3659.3333333333335,label
93,1121.92,label
121,2801.0,label
120,3063.8333333333335,label
122,3252.909090909091,label
126,3458.2,label
133,3245.3333333333335,label
122,3621.625,label
94,1356.1,label
124,4281.142857142857,label
107,3603.2,label
109,4571.363636363636,label
120,3976.3076923076924,label
93,1190.8958333333333,label
118,3503.5,label
208,93232.79166666667,label
142,3905.6666666666665,label
137,3465.0,label
135,3913.25,label
92,1012.0454545454545,label
118,3123.3333333333335,label
126,3424.7,label
137,3719.0,label
129,3840.2727272727275,label
94,1183.391304347826,label
111,3135.8571428571427,label
135,3913.25,label
131,3426.714285714286,label
123,3805.1,label
141,3785.5555555555557,label
138,3659.3333333333335,label
93,1388.08,label
105,3340.0,label
212,92612.16666666667,label
131,4297.1,label
135,34780.82666666667,label
128,3339.5,label
137,10387.454545454546,label
117,3002.3,label
132,3441.818181818182,label
94,1228.6136363636363,label
194,91560.69565217392,label
142,3905.6666666666665,label
126,3458.2,label
136,3645.1,label
94,1228.6136363636363,label
112,3108.1428571428573,label
114,3060.1428571428573,label
138,3659.3333333333335,label
126,3458.2,label
147,22522.5,label
239,123423.5625,label
135,3913.25,label
126,3458.2,label
112,3677.0,label
90,758.6341463414634,label
111,3135.8571428571427,label
148,3822.4,label
140,2550.5,label
120,3263.8888888888887,label
146,3628.0,label
126,3458.2,label
126,3458.2,label
126,3458.2,label
126,3458.2,label
90,777.6,label
122,3621.625,label
124,2906.0,label
135,3913.25,label
137,3465.0,label
135,3913.25,label
126,3458.2,label
126,3458.2,label
135,3913.25,label
126,3458.2,label
95,1424.9787234042553,label
141,3785.5555555555557,label
131,3426.714285714286,label
187,82493.85714285714,label
121,3436.375,label
119,4215.7,label
93,1144.734693877551,label
135,3913.25,label
130,3680.6666666666665,label
126,3458.2,label
139,3382.375,label
91,999.5434782608696,label
137,3465.0,label
135,3913.25,label
135,3913.25,label
135,3913.25,label
135,3913.25,label
108,2794.5,label
112,3866.5,label
138,3659.3333333333335,label
112,3866.5,label
89,772.4047619047619,label
130,3228.0,label
115,4003.2727272727275,label
205,90047.24,label
121,4013.2,label
93,1233.891304347826,label
126,3458.2,label
126,3610.0833333333335,label
142,3905.6666666666665,label
136,3645.1,label
94,1228.6136363636363,label
109,2773.375,label
128,3339.5,label
126,3754.6666666666665,label
126,3458.2,label
141,3785.5555555555557,label
93,1184.7446808510638,label
116,3481.1666666666665,label
146,3471.5714285714284,label
183,82930.14285714286,label
114,3567.9333333333334,label
94,1175.891304347826,label
118,3421.25,label
126,3458.2,label
126,31221.717647058824,label
129,3447.0833333333335,label
133,3245.3333333333335,label
117,3152.4444444444443,label
135,3913.25,label
132,9713.472222222223,label
95,1346.7450980392157,label
137,3465.0,label
135,3913.25,label
127,3852.3571428571427,label
91,1287.4375,label
196,84786.03703703704,label
128,4229.615384615385,label
114,4169.272727272727,label
124,4281.142857142857,label
113,4291.0,label
89,772.4047619047619,label
122,3621.625,label
131,4297.1,label
124,4281.142857142857,label
115,4064.875,label
130,3795.3333333333335,label
115,3659.0,label
93,1160.1458333333333,label
136,3645.1,label
120,3524.7272727272725,label
130,3680.6666666666665,label
126,3754.6666666666665,label
131,40395.360655737706,label
128,4229.615384615385,label
115,4003.2727272727275,label
135,3470.090909090909,label
120,3524.7272727272725,label
94,1411.9375,label
112,3866.5,label
124,4338.0,label
132,4425.1,label
112,3866.5,label
135,3913.25,label
137,3465.0,label
87,532.2051282051282,label
121,3436.375,label
120,3063.8333333333335,label
112,3866.5,label
126,3458.2,label
112,3866.5,label
139,3382.375,label
118,2995.0,label
95,1436.5652173913043,label
182,80367.58620689655,label
146,3471.5714285714284,label
127,3964.8571428571427,label
115,3430.8,label
112,3866.5,label
90,1263.6,label
116,4522.2,label
142,3905.6666666666665,label
129,3935.181818181818,label
131,3426.714285714286,label
93,1160.25,label
104,3034.25,label
146,3471.5714285714284,label
130,3680.6666666666665,label
130,3680.6666666666665,label
126,3458.2,label
131,39217.42857142857,label
116,3067.3,label
125,3013.0,label
115,3104.3846153846152,label
126,3458.2,label
136,3074.0,label
93,1136.7551020408164,label
119,3324.0,label
133,4223.875,label
117,3624.0714285714284,label
135,3913.25,label
109,2773.375,label
136,36126.02777777778,label
112,3184.6,label
120,3063.8333333333335,label
126,3458.2,label
126,3458.2,label
135,3913.25,label
138,3659.3333333333335,label
135,3913.25,label
124,2906.0,label
133,10273.117647058823,label
93,1160.5416666666667,label
222,104592.95238095238,label
126,3458.2,label
109,2773.375,label
148,3822.4,label
133,3921.0,label
135,3913.25,label
94,1228.6136363636363,label
122,3621.625,label
125,3767.1428571428573,label
133,3245.3333333333335,label
115,3659.0,label
138,3480.0,label
93,1233.891304347826,label
104,3712.0,label
119,4215.7,label
127,3964.8571428571427,label
120,4272.916666666667,label
109,4571.363636363636,label
135,3913.25,label
90,777.6,label
115,3569.0,label
199,94995.79166666667,label
135,3913.25,label
135,3913.25,label
125,3013.0,label
135,3913.25,label
117,3069.0,label
92,1236.1458333333333,label
114,4099.428571428572,label
137,3465.0,label
110,3604.153846153846,label
108,3161.5333333333333,label
118,3730.0,label
94,1175.891304347826,label
117,3323.4166666666665,label
126,3458.2,label
126,3458.2,label
125,3158.181818181818,label
94,1228.6136363636363,label
182,77845.1,label
123,4568.363636363636,label
112,3866.5,label
126,3458.2,label
95,1480.4782608695652,label
115,3569.0,label
149,43517.254237288136,label
115,3569.0,label
137,3763.5,label
123,2693.777777777778,label
135,3913.25,label
126,3458.2,label
94,1201.6666666666667,label
130,3680.6666666666665,label
119,3324.0,label
130,3240.5714285714284,label
115,2738.285714285714,label
198,87320.65384615384,label
140,10911.58064516129,label
92,990.5777777777778,label
127,3365.0,label
137,3465.0,label
130,3210.4,label
126,3458.2,label
126,3458.2,label
108,4123.833333333333,label
135,3913.25,label
116,4522.2,label
89,772.4047619047619,label
148,3822.4,label
135,3913.25,label
129,4537.0,label
126,3458.2,label
126,3458.2,label
120,3063.8333333333335,label
126,3458.2,label
120,3063.8333333333335,label
148,3822.4,label
90,740.5714285714286,label
115,3569.0,label
130,3240.5714285714284,label
121,3017.0,label
124,2906.0,label
115,2738.285714285714,label
120,3063.8333333333335,label
216,105391.23809523809,label
134,5108.625,label
135,3913.25,label
89,772.4047619047619,label
146,3628.0,label
135,3913.25,label
135,3913.25,label
118,3302.0,label
126,3292.230769230769,label
94,1228.6136363636363,label
129,3840.2727272727275,label
132,3527.8888888888887,label
116,4522.2,label
138,3659.3333333333335,label
109,3374.285714285714,label
120,3063.8333333333335,label
129,4537.0,label
87,532.2051282051282,label
115,4064.875,label
116,4522.2,label
135,3913.25,label
104,3712.0,label
148,3822.4,label
126,3458.2,label
241,118511.22222222222,label
113,3526.3333333333335,label
128,2620.6666666666665,label
91,1011.3571428571429,label
112,3108.1428571428573,label
135,3913.25,label
139,3593.8,label
130,3680.6666666666665,label
132,3490.818181818182,label
131,3426.714285714286,label
91,975.0666666666667,label
127,3725.25,label
135,3913.25,label
130,3680.6666666666665,label
146,3471.5714285714284,label
94,1307.8823529411766,label
142,3905.6666666666665,label
138,3480.0,label
213,96653.39130434782,label
116,3875.818181818182,label
94,1151.212765957447,label
120,3549.7272727272725,label
135,3913.25,label
126,3458.2,label
126,3458.2,label
135,3913.25,label
126,3458.2,label
135,3913.25,label
89,720.9777777777778,label
138,3659.3333333333335,label
126,3458.2,label
138,3480.0,label
123,3805.1,label
124,4338.0,label
93,1233.891304347826,label
115,3256.1875,label
131,4297.1,label
135,3913.25,label
104,4541.166666666667,label
231,114011.05263157895,label
108,4075.8333333333335,label
116,4265.125,label
87,835.7954545454545,label
106,2992.375,label
129,4537.0,label
116,4522.2,label
114,3060.1428571428573,label
135,3913.25,label
135,3913.25,label
135,3913.25,label
148,3822.4,label
135,3913.25,label
89,772.4047619047619,label
130,3240.5714285714284,label
111,3135.8571428571427,label
130,3680.6666666666665,label
135,35553.97260273973,label
132,10921.935483870968,label
123,2666.0,label
126,3412.7,label
